,osmid,x,y
9528,9528,-79.350276,43.8481369
9529,9529,-79.3488968,43.8481444
9530,9530,-79.3491899,43.8484139
9531,9531,-79.3499007,43.8484364
9532,9532,-79.3488671,43.8485337
9533,9533,-79.3492466,43.8485798
9534,9534,-79.349976,43.8485812
9535,9535,-79.3486404,43.8485874
9536,9536,-79.3482375,43.8486828
9537,9537,-79.3492962,43.8487251
9538,9538,-79.3505216,43.8487819
9539,9539,-79.3501177,43.8488818
9540,9540,-79.3469261,43.8488861
9541,9541,-79.3493519,43.848888
9542,9542,-79.3483449,43.8489524
9543,9543,-79.349037,43.8489578
9544,9544,-79.3472718,43.8489756
9545,9545,-79.3488123,43.8490105
9546,9546,-79.347979,43.849034
9547,9547,-79.3492768,43.8490714
9548,9548,-79.3501969,43.8490729
9549,9549,-79.3484059,43.8491058
9550,9550,-79.3502697,43.8492481
9551,9551,-79.3493531,43.8492564
9552,9552,-79.3480978,43.849328
9553,9553,-79.3469865,43.8493689
9554,9554,-79.3505158,43.8494024
9555,9555,-79.3503374,43.8494114
9556,9556,-79.3501371,43.8494242
9557,9557,-79.3494263,43.8494342
9558,9558,-79.3499186,43.8494752
9559,9559,-79.3481794,43.8495105
9560,9560,-79.3496992,43.8495265
9561,9561,-79.3492785,43.8496247
9562,9562,-79.3490655,43.8496743
9563,9563,-79.3482644,43.8497006
9564,9564,-79.3488621,43.8497217
9565,9565,-79.3486416,43.849773
9566,9566,-79.3483294,43.8498458
9567,9567,-79.3501121,43.8499143
9568,9568,-79.3499319,43.850058
9569,9569,-79.3487782,43.8500724
9570,9570,-79.3497354,43.8501051
9571,9571,-79.3490223,43.8501083
9572,9572,-79.3492623,43.8501436
9573,9573,-79.349523,43.850156
9574,9574,-79.3482118,43.8504115
9575,9575,-79.3493877,43.8506937
9576,9576,-79.3490053,43.8509477
9577,9577,-79.3493088,43.8512204
9578,9578,-79.3465976,43.8531636
9579,9579,-79.348528,43.8535195
9580,9580,-79.3467754,43.8539047
9581,9581,-79.3486825,43.854337
9582,9582,-79.3471454,43.8546744
9583,9583,-79.3469281,43.8548116
9584,9584,-79.3482309,43.8594559
9585,9585,-79.3482941,43.8596122
9586,9586,-79.3483967,43.8596614
9587,9587,-79.3482499,43.8597069
9588,9588,-79.3488594,43.8600236
9589,9589,-79.3489608,43.8601264
9590,9590,-79.348816,43.8601416
9591,9591,-79.3485836,43.8604247
9592,9592,-79.3482297,43.8610273
9593,9593,-79.3524635,43.8564679
9594,9594,-79.353385,43.8580867
9595,9595,-79.3472074,43.857246
9596,9596,-79.348665,43.8580456
9597,9597,-79.3483868,43.8581047
9598,9598,-79.3476575,43.8582099
9599,9599,-79.4050179,43.8314051
9600,9600,-79.4046899,43.8314537
9601,9601,-79.4043413,43.8315052
9602,9602,-79.4051,43.8315335
9603,9603,-79.404721,43.8315816
9604,9604,-79.4051458,43.8317022
9605,9605,-79.4047614,43.8317477
9606,9606,-79.4051892,43.8318618
9607,9607,-79.4048015,43.8319124
9608,9608,-79.4052336,43.8320254
9609,9609,-79.4048399,43.8320701
9610,9610,-79.405279,43.8321926
9611,9611,-79.4048826,43.8322458
9612,9612,-79.4053254,43.8323636
9613,9613,-79.4058425,43.8324298
9614,9614,-79.405359,43.8324872
9615,9615,-79.405864,43.8325612
9616,9616,-79.4053957,43.8326225
9617,9617,-79.4045282,43.8322743
9618,9618,-79.404725,43.8327226
9619,9619,-79.4045662,43.8327499
9620,9620,-79.4047388,43.8331513
9621,9621,-79.405274,43.8339343
9622,9622,-79.3808704,43.8372589
9623,9623,-79.3911829,43.8386378
9624,9624,-79.39105,43.8390089
9625,9625,-79.3912616,43.8391586
9626,9626,-79.3910706,43.8391653
9627,9627,-79.3910035,43.8394075
9628,9628,-79.3500183,43.8566346
9629,9629,-79.3488266,43.8569033
9630,9630,-79.3502049,43.8576818
9631,9631,-79.3490759,43.8579485
9632,9632,-79.3501275,43.8578707
9633,9633,-79.3492989,43.8578958
9634,9634,-79.349862,43.8579105
9635,9635,-79.3496684,43.8579538
9636,9636,-79.3494721,43.8579977
9637,9637,-79.3493587,43.858023
9638,9638,-79.349239,43.8580498
9639,9639,-79.3502763,43.8582368
9640,9640,-79.3500297,43.8582928
9641,9641,-79.3498215,43.8583401
9642,9642,-79.3496219,43.8583855
9643,9643,-79.3493998,43.8584359
9644,9644,-79.349207,43.8584797
9645,9645,-79.3504392,43.8586379
9646,9646,-79.3502043,43.8586906
9647,9647,-79.3499805,43.8587409
9648,9648,-79.3497767,43.8587866
9649,9649,-79.3495655,43.858834
9650,9650,-79.3493787,43.8588759
9651,9651,-79.3505594,43.8589335
9652,9652,-79.348389,43.855825
9653,9653,-79.3481065,43.8558852
9654,9654,-79.3477246,43.855961
9655,9655,-79.3498964,43.8563549
9656,9656,-79.3485217,43.8564384
9657,9657,-79.3482629,43.8564929
9658,9658,-79.3499635,43.8565089
9659,9659,-79.3487005,43.8568008
9660,9660,-79.3487339,43.8569242
9661,9661,-79.3471465,43.85702
9662,9662,-79.3452802,43.8576443
9663,9663,-79.3432235,43.8595197
9664,9664,-79.3451453,43.8545547
9665,9665,-79.3447814,43.8546384
9666,9666,-79.3444411,43.8547191
9667,9667,-79.3441726,43.8549467
9668,9668,-79.3453394,43.855018
9669,9669,-79.3449887,43.8550994
9670,9670,-79.3446422,43.8551778
9671,9671,-79.345404,43.8552875
9672,9672,-79.3448519,43.8554166
9673,9673,-79.3452108,43.8555819
9674,9674,-79.3452839,43.8555873
9675,9675,-79.345178,43.8556182
9676,9676,-79.3452562,43.8556419
9677,9677,-79.3482907,43.8571356
9678,9678,-79.3472249,43.8573171
9679,9679,-79.3453097,43.8577221
9680,9680,-79.3419921,43.8597165
9681,9681,-79.3419631,43.8604538
9682,9682,-79.3432018,43.8552274
9683,9683,-79.3427772,43.8551274
9684,9684,-79.3424357,43.8552063
9685,9685,-79.3420959,43.855286
9686,9686,-79.3443035,43.855439
9687,9687,-79.3432954,43.8554813
9688,9688,-79.3429704,43.8555545
9689,9689,-79.3434808,43.855633
9690,9690,-79.3422896,43.8557172
9691,9691,-79.3419058,43.8596989
9692,9692,-79.3468951,43.8573105
9693,9693,-79.3469155,43.8573825
9694,9694,-79.3465432,43.8573833
9695,9695,-79.346565,43.8574566
9696,9696,-79.3466051,43.8576065
9697,9697,-79.3468268,43.8584354
9698,9698,-79.3421364,43.8588772
9699,9699,-79.3422537,43.8589005
9700,9700,-79.3424013,43.8589291
9701,9701,-79.3424731,43.858943
9702,9702,-79.3426027,43.8589681
9703,9703,-79.3426939,43.8589857
9704,9704,-79.3469857,43.8590295
9705,9705,-79.342883,43.8590662
9706,9706,-79.3430391,43.8592418
9707,9707,-79.3435914,43.8592765
9708,9708,-79.3436425,43.8594322
9709,9709,-79.3478157,43.8595463
9710,9710,-79.3429389,43.859583
9711,9711,-79.3474822,43.859618
9712,9712,-79.3427029,43.8596355
9713,9713,-79.3422436,43.8596544
9714,9714,-79.3424667,43.859688
9715,9715,-79.3455476,43.859777
9716,9716,-79.3454191,43.8598047
9717,9717,-79.3453044,43.8598294
9718,9718,-79.3419262,43.8599643
9719,9719,-79.3418403,43.8599645
9720,9720,-79.3421344,43.8599701
9721,9721,-79.3443716,43.8600309
9722,9722,-79.345504,43.8600583
9723,9723,-79.342921,43.8602174
9724,9724,-79.3429262,43.8604655
9725,9725,-79.2286808,43.8857644
9726,9726,-79.2289491,43.8866495
9727,9727,-79.224494,43.8873214
9728,9728,-79.2245896,43.8876865
9729,9729,-79.2218894,43.8878802
9730,9730,-79.2291601,43.8938711
9731,9731,-79.2286075,43.8939467
9732,9732,-79.2280949,43.8940176
9733,9733,-79.2299617,43.8950299
9734,9734,-79.2294381,43.8950667
9735,9735,-79.228891,43.8951053
9736,9736,-79.2283534,43.8951432
9737,9737,-79.2271098,43.894148
9738,9738,-79.2278109,43.8951814
9739,9739,-79.2274009,43.8956349
9740,9740,-79.3380796,43.8887922
9741,9741,-79.3335813,43.8904834
9742,9742,-79.3718836,43.8934789
9743,9743,-79.3711127,43.8938232
9744,9744,-79.3711525,43.8939426
9745,9745,-79.3692835,43.8940524
9746,9746,-79.3720427,43.8940925
9747,9747,-79.3693148,43.8941816
9748,9748,-79.2604328,43.873764
9749,9749,-79.4243744,43.8162218
9750,9750,-79.4242909,43.8163008
9751,9751,-79.4241117,43.8163497
9752,9752,-79.4243089,43.8163616
9753,9753,-79.4244426,43.8164671
9754,9754,-79.424335,43.8164449
9755,9755,-79.4235271,43.8145458
9756,9756,-79.4233121,43.8145923
9757,9757,-79.4230949,43.8146388
9758,9758,-79.4238223,43.8147558
9759,9759,-79.4236148,43.8148023
9760,9760,-79.4233955,43.8148482
9761,9761,-79.4239592,43.8151027
9762,9762,-79.4213826,43.8184322
9763,9763,-79.4213467,43.8192626
9764,9764,-79.4202006,43.8211324
9765,9765,-79.2953096,43.8905265
9766,9766,-79.2965505,43.8911072
9767,9767,-79.2959183,43.8912491
9768,9768,-79.2959793,43.8913889
9769,9769,-79.2956839,43.891452
9770,9770,-79.2837912,43.898636
9771,9771,-79.2823662,43.8987647
9772,9772,-79.2827345,43.8987672
9773,9773,-79.2824556,43.8988018
9774,9774,-79.2823831,43.8988108
9775,9775,-79.2828804,43.8990412
9776,9776,-79.2827974,43.8990535
9777,9777,-79.2825818,43.8990948
9778,9778,-79.2824625,43.8991027
9779,9779,-79.2839664,43.8991385
9780,9780,-79.2826256,43.8991506
9781,9781,-79.2829518,43.8991754
9782,9782,-79.2827997,43.8991978
9783,9783,-79.2826412,43.8992212
9784,9784,-79.2825003,43.899242
9785,9785,-79.2828143,43.8992599
9786,9786,-79.28302,43.8993035
9787,9787,-79.2829254,43.8993205
9788,9788,-79.2827031,43.8994104
9789,9789,-79.2830769,43.8994104
9790,9790,-79.2827259,43.8995158
9791,9791,-79.2825862,43.8995578
9792,9792,-79.2826121,43.8996531
9793,9793,-79.2670271,43.8906914
9794,9794,-79.2672813,43.8908789
9795,9795,-79.2670891,43.8908928
9796,9796,-79.2668776,43.8916824
9797,9797,-79.2764601,43.8978284
9798,9798,-79.2762527,43.8978742
9799,9799,-79.2783721,43.8980269
9800,9800,-79.2754322,43.8980555
9801,9801,-79.2765747,43.8981083
9802,9802,-79.2751213,43.8981188
9803,9803,-79.2766303,43.8982637
9804,9804,-79.2784657,43.8983129
9805,9805,-79.2769565,43.8983408
9806,9806,-79.2784995,43.898416
9807,9807,-79.277022,43.8984476
9808,9808,-79.2771831,43.8987145
9809,9809,-79.2786076,43.8987464
9810,9810,-79.2784298,43.8987472
9811,9811,-79.2756424,43.8992043
9812,9812,-79.277547,43.8993204
9813,9813,-79.2788822,43.8995573
9814,9814,-79.2757865,43.8996199
9815,9815,-79.2778518,43.89985
9816,9816,-79.2779107,43.8999523
9817,9817,-79.2604917,43.8832388
9818,9818,-79.2593353,43.883507
9819,9819,-79.3668691,43.8230349
9820,9820,-79.3656208,43.8217112
9821,9821,-79.3334012,43.873543
9822,9822,-79.420399,43.7999671
9823,9823,-79.4184096,43.7985896
9824,9824,-79.4171982,43.7990712
9825,9825,-79.3662524,43.9041634
9826,9826,-79.3668196,43.9048087
9827,9827,-79.3674117,43.9050077
9828,9828,-79.3669727,43.9051104
9829,9829,-79.3634586,43.9076112
9830,9830,-79.36445,43.9076437
9831,9831,-79.3638321,43.9077214
9832,9832,-79.3704897,43.8869985
9833,9833,-79.3706655,43.8872842
9834,9834,-79.3684079,43.8877876
9835,9835,-79.3663413,43.8947026
9836,9836,-79.3723456,43.8978614
9837,9837,-79.3719011,43.8979238
9838,9838,-79.3714635,43.897978
9839,9839,-79.3724026,43.8980663
9840,9840,-79.3719519,43.898097
9841,9841,-79.3720009,43.8981192
9842,9842,-79.371919,43.8981302
9843,9843,-79.3719683,43.8981563
9844,9844,-79.3715125,43.8981846
9845,9845,-79.3710114,43.8982048
9846,9846,-79.3724594,43.8982705
9847,9847,-79.3705219,43.8982763
9848,9848,-79.3720106,43.8983279
9849,9849,-79.3715612,43.8983897
9850,9850,-79.3749972,43.8963722
9851,9851,-79.3751198,43.8968347
9852,9852,-79.3751853,43.8971944
9853,9853,-79.3754327,43.8981569
9854,9854,-79.3755927,43.8984724
9855,9855,-79.3757062,43.8988184
9856,9856,-79.3680849,43.8946625
9857,9857,-79.3683077,43.8947819
9858,9858,-79.3673352,43.8949629
9859,9859,-79.3675054,43.8951378
9860,9860,-79.3672708,43.8951951
9861,9861,-79.3683032,43.8952583
9862,9862,-79.3681475,43.8954027
9863,9863,-79.3683968,43.8954375
9864,9864,-79.3675,43.8954648
9865,9865,-79.3672382,43.8956816
9866,9866,-79.3752005,43.8972538
9867,9867,-79.3754176,43.8980982
9868,9868,-79.3674559,43.8957372
9869,9869,-79.3675872,43.8960388
9870,9870,-79.3672851,43.8961
9871,9871,-79.3677108,43.8963372
9872,9872,-79.3679709,43.8967359
9873,9873,-79.3688439,43.8968069
9874,9874,-79.2445513,43.8782525
9875,9875,-79.2435421,43.8785738
9876,9876,-79.3076895,43.8535488
9877,9877,-79.2495464,43.838832
9878,9878,-79.2491383,43.8389271
9879,9879,-79.2494029,43.8393139
9880,9880,-79.2504065,43.8394388
9881,9881,-79.2506325,43.8394478
9882,9882,-79.250532,43.8395701
9883,9883,-79.2487868,43.8396561
9884,9884,-79.2334103,43.8710855
9885,9885,-79.2321487,43.8753248
9886,9886,-79.2313715,43.8753956
9887,9887,-79.2316382,43.875441
9888,9888,-79.2315355,43.8754644
9889,9889,-79.2314128,43.8754924
9890,9890,-79.2315622,43.8755438
9891,9891,-79.2312013,43.8755471
9892,9892,-79.2314468,43.875572
9893,9893,-79.2314809,43.8756519
9894,9894,-79.2316146,43.875965
9895,9895,-79.2325978,43.8762525
9896,9896,-79.2318144,43.8764139
9897,9897,-79.2316058,43.8764569
9898,9898,-79.2318491,43.8764979
9899,9899,-79.2262341,43.8765929
9900,9900,-79.2264592,43.8766052
9901,9901,-79.2271879,43.8766412
9902,9902,-79.2270084,43.8768511
9903,9903,-79.2269511,43.8768648
9904,9904,-79.2268296,43.876903
9905,9905,-79.2256546,43.8769247
9906,9906,-79.22734,43.8769863
9907,9907,-79.225644,43.8771731
9908,9908,-79.2254803,43.8772002
9909,9909,-79.2267734,43.8772897
9910,9910,-79.2267214,43.8773602
9911,9911,-79.2258828,43.8774067
9912,9912,-79.2261079,43.8774891
9913,9913,-79.2260243,43.8777927
9914,9914,-79.2260772,43.8778739
9915,9915,-79.2260124,43.8779009
9916,9916,-79.226026,43.8787467
9917,9917,-79.2472131,43.9048209
9918,9918,-79.2466765,43.904989
9919,9919,-79.2461931,43.9052799
9920,9920,-79.2462386,43.9055626
9921,9921,-79.2224367,43.8586945
9922,9922,-79.3201804,43.9029401
9923,9923,-79.3170785,43.903607
9924,9924,-79.3199346,43.8995517
9925,9925,-79.3193667,43.8996422
9926,9926,-79.3222929,43.9009833
9927,9927,-79.323786,43.9017183
9928,9928,-79.324357,43.9017502
9929,9929,-79.3244441,43.9018832
9930,9930,-79.3233847,43.9020266
9931,9931,-79.3242756,43.9021667
9932,9932,-79.3216113,43.902487
9933,9933,-79.3246091,43.902498
9934,9934,-79.3248695,43.9025859
9935,9935,-79.3216532,43.9026545
9936,9936,-79.3383732,43.9027353
9937,9937,-79.3462085,43.9037524
9938,9938,-79.3385224,43.9048122
9939,9939,-79.2456204,43.8910869
9940,9940,-79.2537473,43.8831027
9941,9941,-79.2542551,43.8842916
9942,9942,-79.2150385,43.8621403
9943,9943,-79.2161726,43.8624223
9944,9944,-79.3345903,43.8579951
9945,9945,-79.3359948,43.8581783
9946,9946,-79.3362427,43.8592274
9947,9947,-79.336333,43.8596489
9948,9948,-79.3369962,43.8598374
9949,9949,-79.3304674,43.8573471
9950,9950,-79.3291446,43.8574815
9951,9951,-79.324123,43.8482258
9952,9952,-79.3195483,43.8275995
9953,9953,-79.3195197,43.8279959
9954,9954,-79.317548,43.8270564
9955,9955,-79.3134368,43.8518927
9956,9956,-79.3135249,43.8554325
9957,9957,-79.3134263,43.8561954
9958,9958,-79.3117545,43.8564277
9959,9959,-79.3115638,43.8564709
9960,9960,-79.3117315,43.8566551
9961,9961,-79.3108867,43.8566475
9962,9962,-79.3133926,43.8567373
9963,9963,-79.3119672,43.8570283
9964,9964,-79.3084909,43.8571597
9965,9965,-79.3143413,43.8889758
9966,9966,-79.2921542,43.8779244
9967,9967,-79.2915504,43.8797418
9968,9968,-79.3340446,43.8941475
9969,9969,-79.3387205,43.8963991
9970,9970,-79.425954,43.8234592
9971,9971,-79.2991027,43.8940309
9972,9972,-79.3175389,43.8796348
9973,9973,-79.3242057,43.9017578
9974,9974,-79.3072173,43.8238055
9975,9975,-79.3070434,43.8238498
9976,9976,-79.261229,43.8793299
9977,9977,-79.3265901,43.8192979
9978,9978,-79.3694179,43.8093335
9979,9979,-79.3779132,43.8836193
9980,9980,-79.410421,43.8130274
9981,9981,-79.399359,43.8187935
9982,9982,-79.3843062,43.8322051
9983,9983,-79.4167196,43.8169377
9984,9984,-79.4117371,43.8100738
9985,9985,-79.410506,43.8103263
9986,9986,-79.4085998,43.8066733
9987,9987,-79.4116623,43.8108071
9988,9988,-79.4108597,43.8109882
9989,9989,-79.4106094,43.8110446
9990,9990,-79.4106198,43.811313
9991,9991,-79.4103208,43.8098902
9992,9992,-79.410166,43.8066097
9993,9993,-79.4224834,43.82068
9994,9994,-79.4226541,43.8207443
9995,9995,-79.4225943,43.8207573
9996,9996,-79.4220413,43.8209148
9997,9997,-79.4234799,43.8215863
9998,9998,-79.4229593,43.8217327
9999,9999,-79.4233924,43.8216815
10000,10000,-79.4235649,43.8218363
10001,10001,-79.4236788,43.8218538
10002,10002,-79.4210098,43.8074381
10003,10003,-79.421033,43.8074935
10004,10004,-79.421295,43.8081406
10005,10005,-79.3992165,43.809815
10006,10006,-79.3990434,43.8098396
10007,10007,-79.3988816,43.8098554
10008,10008,-79.3948739,43.8170574
10009,10009,-79.396615,43.8194533
10010,10010,-79.3967794,43.8198052
10011,10011,-79.3963667,43.8198995
10012,10012,-79.3965899,43.8212117
10013,10013,-79.3978033,43.8195323
10014,10014,-79.396016,43.8199344
10015,10015,-79.3972723,43.8200759
10016,10016,-79.397625,43.8202197
10017,10017,-79.3965063,43.8202353
10018,10018,-79.3973616,43.8202875
10019,10019,-79.3976566,43.8203051
10020,10020,-79.3973749,43.820319
10021,10021,-79.3973943,43.8203651
10022,10022,-79.3969597,43.8204114
10023,10023,-79.396613,43.8204919
10024,10024,-79.3962679,43.8205484
10025,10025,-79.3958681,43.8206145
10026,10026,-79.3975257,43.8206765
10027,10027,-79.3971205,43.8207652
10028,10028,-79.3967594,43.8208443
10029,10029,-79.3976149,43.8208877
10030,10030,-79.3976672,43.8210118
10031,10031,-79.3969,43.8211823
10032,10032,-79.3965309,43.8211895
10033,10033,-79.3959534,43.827412
10034,10034,-79.3954904,43.8275371
10035,10035,-79.3989676,43.8172946
10036,10036,-79.3970954,43.8173135
10037,10037,-79.423436,43.8165832
10038,10038,-79.4231688,43.8168578
10039,10039,-79.3672049,43.8145589
10040,10040,-79.4002984,43.819054
10041,10041,-79.399062,43.8192848
10042,10042,-79.3992201,43.8196745
10043,10043,-79.4007806,43.81986
10044,10044,-79.3987231,43.8200185
10045,10045,-79.4010431,43.8205248
10046,10046,-79.3992066,43.8189642
10047,10047,-79.3995327,43.8190283
10048,10048,-79.3995725,43.8191873
10049,10049,-79.3994656,43.8192095
10050,10050,-79.3988642,43.8193271
10051,10051,-79.398668,43.819368
10052,10052,-79.4008904,43.819488
10053,10053,-79.4005997,43.8195577
10054,10054,-79.4009668,43.8196465
10055,10055,-79.3990208,43.8197188
10056,10056,-79.4007262,43.8197691
10057,10057,-79.4007522,43.8198126
10058,10058,-79.3988485,43.8198398
10059,10059,-79.4012725,43.8198559
10060,10060,-79.3979258,43.8199013
10061,10061,-79.3980291,43.8201621
10062,10062,-79.3991393,43.8202337
10063,10063,-79.4012267,43.8204735
10064,10064,-79.4006922,43.8205909
10065,10065,-79.4007541,43.8207456
10066,10066,-79.4001287,43.820842
10067,10067,-79.3996326,43.8209369
10068,10068,-79.3995379,43.820955
10069,10069,-79.3993014,43.821002
10070,10070,-79.3991006,43.8210387
10071,10071,-79.3988928,43.8210788
10072,10072,-79.398172,43.8211071
10073,10073,-79.3986578,43.8211235
10074,10074,-79.3984826,43.8211389
10075,10075,-79.3998327,43.8213191
10076,10076,-79.3994797,43.8214565
10077,10077,-79.3999277,43.8214772
10078,10078,-79.3992627,43.8215075
10079,10079,-79.3990716,43.8215408
10080,10080,-79.3999579,43.8215534
10081,10081,-79.3988404,43.8215737
10082,10082,-79.4004688,43.820633
10083,10083,-79.4002565,43.820673
10084,10084,-79.3998683,43.8208918
10085,10085,-79.400673,43.8211352
10086,10086,-79.400447,43.8211846
10087,10087,-79.4002562,43.8212264
10088,10088,-79.4000114,43.82128
10089,10089,-79.3322889,43.8180019
10090,10090,-79.3323002,43.8185837
10091,10091,-79.3317564,43.8193676
10092,10092,-79.3306556,43.8196074
10093,10093,-79.3303414,43.8196758
10094,10094,-79.3310372,43.8204763
10095,10095,-79.3307489,43.8205468
10096,10096,-79.3305039,43.8202844
10097,10097,-79.3303849,43.8205656
10098,10098,-79.3322536,43.8179139
10099,10099,-79.3319837,43.8179774
10100,10100,-79.3319998,43.8180781
10101,10101,-79.2754177,43.8319189
10102,10102,-79.2733451,43.8320751
10103,10103,-79.2732631,43.8320805
10104,10104,-79.2740677,43.8323814
10105,10105,-79.3563955,43.865445
10106,10106,-79.3893898,43.8237019
10107,10107,-79.3240032,43.8649703
10108,10108,-79.3235338,43.8650279
10109,10109,-79.3246648,43.8651203
10110,10110,-79.3235535,43.865276
10111,10111,-79.313061,43.8667902
10112,10112,-79.313473,43.867198
10113,10113,-79.2925231,43.8297183
10114,10114,-79.2926173,43.8297237
10115,10115,-79.2932701,43.8310406
10116,10116,-79.2931198,43.8310947
10117,10117,-79.2932453,43.8311541
10118,10118,-79.2917957,43.8316591
10119,10119,-79.287478,43.829123
10120,10120,-79.2871745,43.8291398
10121,10121,-79.3108463,43.8612458
10122,10122,-79.3130955,43.8605205
10123,10123,-79.3122228,43.8609146
10124,10124,-79.3409278,43.8556454
10125,10125,-79.3369827,43.8507625
10126,10126,-79.2366007,43.886919
10127,10127,-79.2361007,43.8870098
10128,10128,-79.2361494,43.8871545
10129,10129,-79.2349504,43.8862551
10130,10130,-79.2359355,43.8863541
10131,10131,-79.4190311,43.8106983
10132,10132,-79.4087167,43.8100885
10133,10133,-79.4096619,43.8080689
10134,10134,-79.4099799,43.8089428
10135,10135,-79.4103826,43.809801
10136,10136,-79.4104135,43.8098686
10137,10137,-79.4105738,43.8103179
10138,10138,-79.4106749,43.8110298
10139,10139,-79.4107012,43.8113037
10140,10140,-79.4107238,43.8116353
10141,10141,-79.4212193,43.8117998
10142,10142,-79.4104956,43.8130344
10143,10143,-79.4148079,43.8131667
10144,10144,-79.4105398,43.8140649
10145,10145,-79.4215137,43.8064527
10146,10146,-79.4192666,43.8069353
10147,10147,-79.416346,43.8075822
10148,10148,-79.4133701,43.808235
